genome_id;contig_id;ORF_id;ORF_length_bp;ORF_strand;ORF_start;ORF_end;VR;VR_strand;VR_start;VR_end;VR_position;TR_orig_start;TR_orig_end;VR_length_bp;TR_length_bp;VR_A-N mut;VR_non A-N mut;database;ORF_ftype;ftype;gene;EC_number;COG;product;metagenome_id;genome_length;num_contigs;otu_id;biome;ecosystem_category;ecosystem_type;habitat;domain;phylum
3300029211_22;3300029211.a:Ga0168693_100019;3300029211_22___00836;1815;+;50897;52711;VR;+;52589;52699;end;52894;52943;111;50;14;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029211;1222339;11;OTU-12252;Host-associated;Human;Digestive system;Host-associated;d__Bacteria;p__Firmicutes_A
3300029409_11;3300029409.a:Ga0243858_100016;3300029409_11___01484;1884;-;148685;150568;VR;-;148686;148789;begin;148506;148555;104;50;7;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029409;2445999;66;OTU-16633;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300029416_12;3300029416.a:Ga0243860_100017;3300029416_12___01762;1884;-;149111;150994;VR;-;149112;149215;begin;148932;148981;104;50;7;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029416;2301333;98;OTU-16633;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300029761_16;3300029761.a:Ga0243857_100012;3300029761_16___01261;1884;+;113025;114908;VR;+;114802;114905;end;115037;115086;104;50;7;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029761;2026816;114;OTU-16633;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300029769_9;3300029769.a:Ga0243863_100017;3300029769_9___01687;1884;-;151119;153002;VR;-;151120;151223;begin;150940;150989;104;50;7;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029769;2818754;44;OTU-16633;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300026198_24;3300026198.a:Ga0209313_1008731;3300026198_24___01062;1197;+;22;1218;VR;+;1119;1205;end;1853;1893;87;41;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300026198;1631775;103;OTU-6093;Engineered;Bioreactor;Anaerobic;Anaerobic biogas reactor;d__Bacteria;p__Firmicutes_B
3300029527_10;3300029527.a:Ga0244938_100257;3300029527_10___00475;1947;-;46996;48942;VR;-;47018;47127;begin;46775;46824;110;50;9;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029527;2502809;214;OTU-3559;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029379_15;3300029379.a:Ga0243906_1000141;3300029379_15___00766;1218;-;57251;58468;VR;-;57260;57336;begin;56636;56683;77;48;8;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029379;2511847;47;OTU-6831;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300029381_13;3300029381.a:Ga0243902_1000421;3300029381_13___02327;1218;+;47692;48909;VR;+;48822;48898;end;49476;49523;77;48;8;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029381;2682921;69;OTU-6831;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300029382_12;3300029382.a:Ga0243901_1000049;3300029382_12___01365;1218;+;47700;48917;VR;+;48830;48906;end;49484;49531;77;48;8;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029382;2567801;100;OTU-6831;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300029439_12;3300029439.a:Ga0243904_1000102;3300029439_12___00364;1218;-;57251;58468;VR;-;57260;57336;begin;56636;56683;77;48;8;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029439;2659806;62;OTU-6831;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300029447_19;3300029447.a:Ga0243899_1000171;3300029447_19___00216;1218;+;47696;48913;VR;+;48826;48902;end;49480;49527;77;48;8;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029447;2454415;108;OTU-6831;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300025638_68;3300025638.a:Ga0208198_1001387;3300025638_68___00137;1452;+;15516;16967;VR;+;16920;16965;end;17506;17531;46;26;6;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300025638;547734;32;OTU-3973;Engineered;Wastewater;Anaerobic digestor;Anaerobic digestor sludge;d__Bacteria;p__Patescibacteria
3300029731_15;3300029731.a:Ga0245178_100676;3300029731_15___01793;1851;-;9244;11094;VR;-;10485;10526;end;12564;12586;42;23;10;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029731;2296035;89;OTU-4620;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029773_15;3300029773.a:Ga0243856_1000021;3300029773_15___00341;1884;+;94687;96570;VR;+;96464;96567;end;96699;96748;104;50;7;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029773;2294706;131;OTU-16633;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300029583_19;3300029583.a:Ga0245123_100876;3300029583_19___00237;1947;+;7277;9223;VR;+;9090;9199;end;9396;9445;110;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029583;2521327;117;OTU-3559;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300008571_14;3300008571.a:Ga0111077_100753;3300008571_14___01141;1947;+;1467;3413;VR;+;3280;3389;end;3585;3634;110;50;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008571;2128136;98;OTU-14739;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Firmicutes_A
3300021142_12;3300021142.a:Ga0214192_1000672;3300021142_12___00458;1275;-;13274;14548;VR;-;13287;13374;begin;13120;13157;88;38;16;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300021142;2378215;192;OTU-3305;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Bacteroidota
3300029335_21;3300029335.a:Ga0243762_101278;3300029335_21___00706;1146;+;1903;3048;VR;+;2912;3035;end;3624;3682;124;59;27;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029335;1906718;35;OTU-15671;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300029411_16;3300029411.a:Ga0243861_100029;3300029411_16___01641;1884;-;92008;93891;VR;-;92009;92112;begin;91829;91878;104;50;7;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029411;2196231;158;OTU-16633;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300029184_6;3300029184.a:Ga0169197_100333;3300029184_6___01066;1947;-;23793;25739;VR;-;23815;23919;begin;23570;23619;105;50;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029184;2945972;160;OTU-3559;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Firmicutes_A
3300029548_15;3300029548.a:Ga0245003_100010;3300029548_15___01678;2709;+;219705;222413;VR;+;222297;222395;end;222709;222758;99;50;13;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029548;2185509;33;OTU-15671;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300025589_63;3300025589.a:Ga0209409_1001233;3300025589_63___00328;1359;+;5599;6957;VR;+;6910;6955;end;7496;7521;46;26;6;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300025589;488372;49;OTU-3973;Engineered;Wastewater;Anaerobic digestor;Anaerobic digestor sludge;d__Bacteria;p__Patescibacteria
3300018411_16;3300018411.a:Ga0194137_10005660;3300018411_16___00549;1869;+;4443;6311;VR;+;5027;5120;begin;3211;3250;94;40;13;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300018411;2534219;190;OTU-17838;Aquatic;Freshwater;Freshwater;watersheds;d__Bacteria;p__Firmicutes_A
3300020196_41;3300020196.a:Ga0194124_10005126;3300020196_41___00761;1791;-;7238;9028;VR;-;7277;7320;begin;9810;9834;44;25;10;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020196;2349445;77;OTU-12820;Aquatic;Freshwater;Freshwater;Freshwater lake;d__Bacteria;p__Bacteroidota
3300021092_35;3300021092.a:Ga0194122_10010451;3300021092_35___00348;1791;-;2552;4342;VR;-;2591;2634;begin;5124;5148;44;25;10;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300021092;2421711;73;OTU-12820;Aquatic;Freshwater;Freshwater;Freshwater lake;d__Bacteria;p__Bacteroidota
3300029431_18;3300029431.a:Ga0243758_1001104;3300029431_18___00334;1146;+;1908;3053;VR;+;2923;3040;end;3629;3687;118;59;19;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029431;2067926;40;OTU-15671;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300008096_46;3300008096.a:Ga0114155_1010717;3300008096_46___00377;303;-;3146;3448;VR;-;3236;3304;middle;1146;1192;69;47;17;2;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008096;1122214;14;OTU-6659;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Firmicutes
3300013137_248;3300013137.a:Ga0172375_10000681;3300013137_248___00377;570;+;27310;27879;VR;+;27745;27872;end;28261;28310;128;50;17;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300013137;550540;34;OTU-1047;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Patescibacteria
3300020083_46;3300020083.a:Ga0194111_10009887;3300020083_46___01085;1479;+;3201;4679;VR;+;4595;4638;end;2393;2418;44;26;10;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020083;2107558;139;OTU-17626;Aquatic;Freshwater;Freshwater;Freshwater lake;d__Bacteria;p__Bacteroidota
3300020200_49;3300020200.a:Ga0194121_10021685;3300020200_49___01002;1791;-;1564;3354;VR;-;1603;1646;begin;4136;4160;44;25;10;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020200;2105679;108;OTU-12820;Aquatic;Freshwater;Freshwater;Freshwater lake;d__Bacteria;p__Bacteroidota
3300020222_62;3300020222.a:Ga0194125_10024163;3300020222_62___00058;1791;+;3229;5019;VR;+;4935;4978;end;2421;2446;44;26;10;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020222;2242916;71;OTU-12820;Aquatic;Freshwater;Freshwater;Freshwater lake;d__Bacteria;p__Bacteroidota
3300025534_10;3300025534.a:Ga0207747_1001815;3300025534_10___02070;1110;-;1855;2964;VR;-;1859;1930;begin;1356;1405;72;50;8;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300025534;3624568;524;OTU-9186;Engineered;Lab enrichment;Defined media;Ionic liquid and high solid enriched;d__Bacteria;p__Proteobacteria
3300029333_27;3300029333.a:Ga0243760_101218;3300029333_27___00544;1146;+;1934;3079;VR;+;2949;3066;end;3655;3713;118;59;19;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029333;1704990;40;OTU-15671;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300020706_6;3300020706.a:Ga0214217_1000097;3300020706_6___00633;1062;+;31605;32666;VR;+;32537;32653;end;33177;33226;117;50;13;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020706;1965623;386;OTU-1898;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Proteobacteria
3300020720_2;3300020720.a:Ga0214252_1000033;3300020720_2___00298;1062;+;31604;32665;VR;+;32536;32652;end;33176;33225;117;50;20;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020720;4091822;218;OTU-1898;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Proteobacteria
3300028162_6;3300028162.a:Ga0268278_1001339;3300028162_6___01474;2088;+;8005;10092;VR;+;10011;10086;end;10201;10250;76;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300028162;3309793;468;OTU-2958;Aquatic;Non-marine Saline and Alkaline;Non-marine Saline and Alkaline;Saline water;d__Bacteria;p__Marinisomatota
3300029023_3;3300029023.a:Ga0169679_100112;3300029023_3___00645;1428;+;87961;89388;VR;+;89326;89368;end;89692;89711;43;20;5;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029023;4180529;55;OTU-16537;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Bacteroidota
3300014963_23;3300014963.a:Ga0134523_1000095;3300014963_23___01266;1947;+;83634;85580;VR;+;85447;85556;end;85753;85802;110;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014963;2705463;69;OTU-10901;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300020719_4;3300020719.a:Ga0214257_1000335;3300020719_4___01569;1062;-;5789;6850;VR;-;5800;5916;begin;5228;5277;117;50;17;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020719;3331139;376;OTU-1898;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Proteobacteria
3300020186_59;3300020186.a:Ga0163153_10000011;3300020186_59___00637;705;+;241260;241964;VR;+;241799;241917;end;242299;242342;119;44;21;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020186;686952;3;OTU-8636;Aquatic;Freshwater;Freshwater;Freshwater microbial mat;d__Bacteria;p__Patescibacteria
3300020193_65;3300020193.a:Ga0194131_10000172;3300020193_65___00589;714;+;56484;57197;VR;+;57056;57178;end;57575;57624;123;50;25;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020193;766836;11;OTU-14209;Aquatic;Freshwater;Freshwater;Freshwater lake;d__Bacteria;p__Patescibacteria
3300020197_81;3300020197.a:Ga0194128_10000401;3300020197_81___00746;714;+;39445;40158;VR;+;40017;40139;end;40536;40585;123;50;25;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020197;845928;17;OTU-14209;Aquatic;Freshwater;Freshwater;Freshwater lake;d__Bacteria;p__Patescibacteria
3300020200_75;3300020200.a:Ga0194121_10000212;3300020200_75___00228;714;+;56125;56838;VR;+;56697;56819;end;57216;57265;123;50;25;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020200;870231;13;OTU-14209;Aquatic;Freshwater;Freshwater;Freshwater lake;d__Bacteria;p__Patescibacteria
3300013103_111;3300013103.a:Ga0164318_10000205;3300013103_111___00613;1260;+;11892;13151;VR;+;13027;13138;end;13242;13279;112;38;25;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300013103;779084;142;OTU-4985;Aquatic;Marine;Marine;Marine sediment;d__Archaea;p__Halobacterota
3300029563_15;3300029563.a:Ga0245114_100330;3300029563_15___00447;1134;+;3550;4683;VR;+;4538;4634;end;5439;5503;97;65;14;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029563;2435945;47;OTU-7875;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300025600_53;3300025600.a:Ga0209125_1000044;3300025600_53___00622;1269;-;71522;72790;VR;-;71527;71654;begin;69780;69832;128;53;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300025600;729074;10;OTU-13872;Terrestrial;Soil;Soil;Arctic peat soil;d__Bacteria;p__Patescibacteria
3300008551_13;3300008551.a:Ga0111058_100856;3300008551_13___02112;1086;-;28166;29251;VR;-;28189;28300;begin;27578;27627;112;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008551;2582914;45;OTU-6831;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Firmicutes_A
3300007793_17;3300007793.a:Ga0105888_100087;3300007793_17___01153;1428;+;83449;84876;VR;+;84795;84863;end;85350;85387;69;38;9;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007793;2727260;53;OTU-6928;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300014655_21;3300014655.a:Ga0181516_10002356;3300014655_21___00315;627;+;2686;3312;VR;+;3169;3294;end;3727;3776;126;50;17;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014655;698861;33;OTU-7190;Aquatic;Freshwater;Freshwater;Bog;d__Bacteria;p__Patescibacteria
3300017988_48;3300017988.a:Ga0181520_10009214;3300017988_48___00558;627;+;2906;3532;VR;+;3389;3514;end;3947;3996;126;50;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300017988;693546;30;OTU-7190;Aquatic;Freshwater;Freshwater;Bog;d__Bacteria;p__Patescibacteria
3300029876_9;3300029876.a:Ga0245325_100190;3300029876_9___01064;1473;+;102408;103880;VR;+;103774;103835;end;104155;104192;62;38;9;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029876;4728735;70;OTU-16537;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300021310_14;3300021310.a:Ga0214507_100230;3300021310_14___00209;1086;+;52334;53419;VR;+;53343;53404;end;54121;54155;62;35;13;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300021310;2919900;56;OTU-17098;Host-associated;Mammals;Digestive system;Goate feces;d__Bacteria;p__Desulfobacterota
3300021311_14;3300021311.a:Ga0214519_100184;3300021311_14___02247;1086;-;66841;67926;VR;-;66854;66915;begin;66104;66136;62;33;13;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300021311;2914458;54;OTU-17098;Host-associated;Mammals;Digestive system;Goate feces;d__Bacteria;p__Desulfobacterota
3300028961_6;3300028961.a:Ga0169745_100893;3300028961_6___02378;1893;+;5385;7277;VR;+;7153;7262;end;7463;7512;110;50;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300028961;2760062;174;OTU-6914;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Firmicutes_A
3300029325_18;3300029325.a:Ga0242844_100284;3300029325_18___00400;1893;-;7787;9679;VR;-;7800;7909;begin;7551;7600;110;50;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029325;1676259;27;OTU-6914;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Firmicutes_A
3300029618_30;3300029618.a:Ga0245134_100046;3300029618_30___00863;1092;-;186945;188036;VR;-;186950;187014;begin;186330;186354;65;25;11;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029618;1637387;25;OTU-4933;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300007305_11;3300007305.a:Ga0104872_102107;3300007305_11___00012;1086;+;3393;4478;VR;+;4342;4453;end;5016;5065;112;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007305;2878900;71;OTU-6831;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Firmicutes_A
3300027730_35;3300027730.a:Ga0247833_1001935;3300027730_35___01170;1446;-;23183;24628;VR;-;24416;24447;end;30335;30359;32;25;11;1;Prodigal:002006;CDS;CDS;yjhB_1;;;Putative metabolite transport protein YjhB;3300027730;2248032;52;OTU-11597;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Verrucomicrobiota
3300007669_18;3300007669.a:Ga0105546_100089;3300007669_18___00789;6747;+;45372;52118;VR;+;51937;52056;end;52372;52409;120;38;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007669;2202718;64;OTU-14742;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300021310_7;3300021310.a:Ga0214507_100048;3300021310_7___01598;6747;-;57361;64107;VR;-;57421;57540;begin;57066;57115;120;50;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300021310;4779057;37;OTU-8482;Host-associated;Mammals;Digestive system;Goate feces;d__Bacteria;p__Bacteroidota
3300029524_20;3300029524.a:Ga0244794_100089;3300029524_20___00105;1950;+;76778;78727;VR;+;78557;78696;end;78819;78868;140;50;12;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029524;2437302;48;OTU-4620;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300008672_14;3300008672.a:Ga0111519_100458;3300008672_14___01648;1935;+;6652;8586;VR;+;8452;8571;end;8720;8769;120;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008672;2781631;105;OTU-924;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Firmicutes_A
3300010261_6;3300010261.a:Ga0129309_1000088;3300010261_6___02277;1602;+;54810;56411;VR;+;56281;56395;end;56545;56594;115;50;11;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300010261;3207774;73;OTU-8748;Host-associated;Animal;Digestive system;Ring-tailed lemur group fecal;d__Bacteria;p__Firmicutes_A
3300019372_9;3300019372.a:Ga0187904_1000642;3300019372_9___00828;1776;+;8513;10288;VR;+;10202;10269;end;10827;10876;68;50;8;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300019372;2273825;238;OTU-777;Host-associated;Mammals;Digestive system;Goate feces;d__Bacteria;p__Proteobacteria
3300028582_13;3300028582.a:Ga0268360_1000174;3300028582_13___00822;1560;-;79055;80614;VR;-;79073;79184;begin;78880;78929;112;50;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300028582;3847898;75;OTU-9374;Engineered;Wastewater;Anaerobic digestor;sewage;d__Bacteria;p__Firmicutes_A
3300012271_7;3300012271.a:Ga0136555_1000035;3300012271_7___00393;927;-;48118;49044;VR;-;48152;48210;begin;47403;47452;59;50;10;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300012271;1106690;49;OTU-7982;Aquatic;Non-marine Saline and Alkaline;Non-marine Saline and Alkaline;Saline lake;d__Bacteria;p__Patescibacteria
3300021311_8;3300021311.a:Ga0214519_100908;3300021311_8___02016;4287;+;11;4297;VR;+;4116;4235;end;4542;4591;120;50;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300021311;4049915;250;OTU-8482;Host-associated;Mammals;Digestive system;Goate feces;d__Bacteria;p__Bacteroidota
3300029824_1;3300029824.a:Ga0134852_100258;3300029824_1___01243;1470;+;1171;2640;VR;+;2514;2626;end;2781;2830;113;50;17;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029824;2623507;186;OTU-13611;Engineered;Bioreactor;Unclassified;Fermentation pit mud;d__Bacteria;p__Firmicutes_A
3300007669_6;3300007669.a:Ga0105546_106556;3300007669_6___00607;1422;-;1719;3140;VR;-;3001;3062;end;3738;3787;62;50;0;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300007669;3279344;288;OTU-3054;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300008672_8;3300008672.a:Ga0111519_104167;3300008672_8___01269;1557;+;391;1947;VR;+;1767;1885;end;2111;2148;119;38;17;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008672;3469059;253;OTU-17151;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300028580_12;3300028580.a:Ga0268357_100126;3300028580_12___02748;1560;+;54420;55979;VR;+;55848;55959;end;56104;56153;112;50;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300028580;3651637;65;OTU-9374;Engineered;Wastewater;Anaerobic digestor;sewage;d__Bacteria;p__Firmicutes_A
3300029103_5;3300029103.a:Ga0169220_100226;3300029103_5___01948;4332;+;94;4425;VR;+;4245;4363;end;4587;4624;119;38;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029103;4149127;178;OTU-17151;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Bacteroidota
3300008479_9;3300008479.a:Ga0114883_1000226;3300008479_9___01074;1278;-;25490;26767;VR;-;25525;25633;begin;25269;25321;109;53;12;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008479;2938845;81;OTU-10555;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Firmicutes_A
3300011133_1;3300011133.a:Ga0122860_100028;3300011133_1___00035;1290;-;3644;4933;VR;-;3679;3759;begin;2965;3014;81;50;10;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300011133;4994582;15;OTU-1759;Engineered;Built environment;City;city subway wood;d__Bacteria;p__Proteobacteria
3300014204_28;3300014204.a:Ga0172381_10003108;3300014204_28___01177;1353;+;10074;11426;VR;+;11302;11419;end;11534;11571;118;38;22;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014204;2009640;313;OTU-15407;Engineered;Solid waste;Landfill;landfill leachate;d__Bacteria;p__Marinisomatota
3300019373_28;3300019373.a:Ga0187895_1001071;3300019373_28___01180;1776;-;4054;5829;VR;-;4071;4138;begin;3465;3514;68;50;9;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300019373;1752575;240;OTU-777;Host-associated;Mammals;Digestive system;Goate feces;d__Bacteria;p__Proteobacteria
3300014778_9;3300014778.a:Ga0134408_100152;3300014778_9___01096;1278;+;40081;41358;VR;+;41213;41321;end;41526;41578;109;53;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014778;2815890;238;OTU-15179;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300019764_5;3300019764.a:Ga0193963_1000121;3300019764_5___03116;489;-;26268;26756;VR;-;26640;26753;end;18751;18800;114;50;2;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300019764;3747590;177;OTU-4439;Aquatic;Freshwater;Freshwater;Freshwater microbial mat;d__Bacteria;p__Proteobacteria
3300029322_6;3300029322.a:Ga0243376_100018;3300029322_6___01166;1278;-;56217;57494;VR;-;56252;56360;begin;55996;56048;109;53;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029322;2845651;31;OTU-6831;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029621_30;3300029621.a:Ga0245126_1000585;3300029621_30___00867;1242;-;45799;47040;VR;-;45805;45930;begin;45184;45237;126;54;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029621;1990963;40;OTU-15879;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300001598_32;3300001598.a:EMG_10001175;3300001598_32___01981;3684;-;2578;6261;VR;-;2602;2640;begin;766;790;39;25;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300001598;2775550;147;OTU-12921;Host-associated;Mammals;Digestive system;Asian elephant fecal;d__Bacteria;p__Verrucomicrobiota
3300029732_6;3300029732.a:Ga0245266_100026;3300029732_6___00782;6747;+;229326;236072;VR;+;235904;236010;end;236317;236366;107;50;17;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029732;3666728;26;OTU-1996;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300025267_8;3300025267.a:Ga0208179_1000028;3300025267_8___03000;2328;-;7550;9877;VR;-;9274;9307;end;71389;71414;34;26;6;1;Prodigal:002006;CDS;CDS;mrpA_1;;COG1009;Na(+)/H(+) antiporter subunit A;3300025267;3628320;21;OTU-3870;Aquatic;Marine;Marine;Deep ocean;d__Bacteria;p__Proteobacteria
3300029747_17;3300029747.a:Ga0245228_100030;3300029747_17___02223;2319;-;233156;235474;VR;-;233225;233333;begin;232985;233034;109;50;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029747;2634164;28;OTU-6831;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
